RU000A0JS5B5,0.03,182,,1000,2022-03-07 00:00:00,,85.41,,,3,SUR,,"[(1000, datetime.datetime(2022, 3, 7, 0, 0))]","[(0.05, datetime.datetime(2020, 9, 7, 0, 0)), (0.05, datetime.datetime(2021, 3, 8, 0, 0)), (0.05, datetime.datetime(2021, 9, 6, 0, 0)), (0.05, datetime.datetime(2022, 3, 7, 0, 0))]",0.09578806986395853
RU000A0JS5E9,16.48,182,,1000,2022-03-08 00:00:00,,103.1,,,3,SUR,,"[(1000, datetime.datetime(2022, 3, 8, 0, 0))]","[(30.92, datetime.datetime(2020, 9, 8, 0, 0)), (30.92, datetime.datetime(2021, 3, 9, 0, 0)), (30.92, datetime.datetime(2021, 9, 7, 0, 0)), (30.92, datetime.datetime(2022, 3, 8, 0, 0))]",0.04362544025081468
RU000A0JS5F6,16.48,182,,1000,2022-03-08 00:00:00,,100.78,,,2,SUR,,"[(1000, datetime.datetime(2022, 3, 8, 0, 0))]","[(30.92, datetime.datetime(2020, 9, 8, 0, 0)), (30.92, datetime.datetime(2021, 3, 9, 0, 0)), (30.92, datetime.datetime(2021, 9, 7, 0, 0)), (30.92, datetime.datetime(2022, 3, 8, 0, 0))]",0.05795911675724222
RU000A0JS5L4,0.03,182,,1000,2022-03-10 00:00:00,,98,,,3,SUR,,"[(1000, datetime.datetime(2022, 3, 10, 0, 0))]","[(0.05, datetime.datetime(2020, 9, 10, 0, 0)), (0.05, datetime.datetime(2021, 3, 11, 0, 0)), (0.05, datetime.datetime(2021, 9, 9, 0, 0)), (0.05, datetime.datetime(2022, 3, 10, 0, 0))]",0.01181722968998344
RU000A0JS5M2,15.46,182,,1000,2022-03-14 00:00:00,,100.49,,,3,SUR,,"[(1000, datetime.datetime(2022, 3, 14, 0, 0))]","[(30.92, datetime.datetime(2020, 9, 14, 0, 0)), (30.92, datetime.datetime(2021, 3, 15, 0, 0)), (30.92, datetime.datetime(2021, 9, 13, 0, 0)), (30.92, datetime.datetime(2022, 3, 14, 0, 0))]",0.059816909331167255
RU000A0JS5R1,16.88,182,,1000,2022-03-17 00:00:00,2021-03-18 00:00:00,100.93,,,2,SUR,,"[(1000, datetime.datetime(2022, 3, 17, 0, 0))]","[(34.9, datetime.datetime(2020, 9, 17, 0, 0)), (34.9, datetime.datetime(2021, 3, 18, 0, 0)), (0, datetime.datetime(2021, 9, 16, 0, 0)), (0, datetime.datetime(2022, 3, 17, 0, 0))]",0.025227592109844956
RU000A0JS603,25.27,182,,1000,2022-08-11 00:00:00,2021-02-11 00:00:00,99.5,,,2,SUR,,"[(1000, datetime.datetime(2022, 8, 11, 0, 0))]","[(37.4, datetime.datetime(2020, 8, 13, 0, 0)), (37.4, datetime.datetime(2021, 2, 11, 0, 0)), (0, datetime.datetime(2021, 8, 12, 0, 0)), (0, datetime.datetime(2022, 2, 10, 0, 0)), (0, datetime.datetime(2022, 8, 11, 0, 0))]",0.02595360290093782
RU000A0JS6M0,10.17,183,,1000,2023-10-21 00:00:00,,100,,,3,SUR,,"[(1000, datetime.datetime(2023, 10, 21, 0, 0))]","[(33.84, datetime.datetime(2020, 10, 21, 0, 0)), (33.66, datetime.datetime(2021, 4, 21, 0, 0)), (33.84, datetime.datetime(2021, 10, 21, 0, 0)), (33.66, datetime.datetime(2022, 4, 21, 0, 0)), (33.84, datetime.datetime(2022, 10, 21, 0, 0)), (33.66, datetime.datetime(2023, 4, 21, 0, 0)), (33.84, datetime.datetime(2023, 10, 21, 0, 0))]",0.06859709342458567
RU000A0JS6N8,11.79,182,,1000,2022-04-04 00:00:00,,101,,,3,SUR,,"[(1000, datetime.datetime(2022, 4, 4, 0, 0))]","[(30.67, datetime.datetime(2020, 10, 5, 0, 0)), (30.67, datetime.datetime(2021, 4, 5, 0, 0)), (30.67, datetime.datetime(2021, 10, 4, 0, 0)), (30.67, datetime.datetime(2022, 4, 4, 0, 0))]",0.05632129403151893
RU000A0JS710,0,182,,1000,2022-04-07 00:00:00,,100,,,3,SUR,,"[(1000, datetime.datetime(2022, 4, 7, 0, 0))]","[(0.5, datetime.datetime(2020, 10, 8, 0, 0)), (0.5, datetime.datetime(2021, 4, 8, 0, 0)), (0.5, datetime.datetime(2021, 10, 7, 0, 0)), (0.5, datetime.datetime(2022, 4, 7, 0, 0))]",0.00110480507533747
